token	label	LeNC44.ppmi.x	LeNC44.ppmi.y	LeNC44.L1LLR.x	LeNC44.L1LLR.y	LeNC44.L1LLRx5.x	LeNC44.L1LLRx5.y	LeNC77.ppmi.x	LeNC77.ppmi.y	LeNC77.L1LLR.x	LeNC77.L1LLR.y	LeNC77.L1LLRx5.x	LeNC77.L1LLRx5.y	text	LeNC44.L1LLRx5.maxW	LeNC77.L1LLR.maxW	LeNC44.L1LLR.maxW	LeNC77.L1LLRx5.maxW	LeNC44.ppmi.maxW	LeNC77.ppmi.maxW
koper/noun/BL_19990403_01/59429	a	1.01446922345	-0.46967151096	0.747111476789	-0.0329088793297	0.144444659583	0.668550449775	2.36357016086	0.634472449169	0.355959364983	0.892793196409	0.758428602686	0.602970503642	"De <font color=""red"">koper</font> echter bedacht zich en omdat de agent-bijklusser weigerde het voorschot terug te geven , legde hij klacht neer bij de plaatselijke politie ."	8.07	6.1	6.46	7.71	3.15	7.87
koper/noun/BL_19990526_01/23056	a	0.217194553871	2.32747736405	2.45957330886	2.14392893882	0.0414114800935	-1.36546107159	-2.7540886336	-2.25059109365	2.19658998376	1.20661223782	-0.937367767715	-1.02487153411	"Union Minière heeft dan toch een <font color=""red"">koper</font> gevonden voor de vestiging in Overpelt , Overpelt-Plascobel ."	8.2	6.41	6.59	8.01	2.03	5.87
koper/noun/BL_19990526_01/23162	a	-4.25813661552	0.417382366531	4.57914498742	7.42118488341	4.38864517352	-4.93666096319	-0.658624408098	6.65265195253	4.74135092014	-1.27256510332	-3.7959553434	-1.95983195514	"Een <font color=""red"">koper</font> kwam er echter maar niet opdagen ."	7.27	5.74	5.66	7.34	3.73	5.87
koper/noun/BL_20000318_01/63643	a	3.49661656374	0.050136376568	-1.32617595535	-2.3382464111	-1.3350204242	3.37043075271	3.40133242042	-0.626219699764	-1.25121767961	1.48492565654	1.88915491018	2.35327957929	"In het Franse Macon hebben vrijdag de advocaten van 66 producenten en <font color=""red"">kopers</font> van kinderporno-materiaal de in vrijheidstelling van hun cliënten gepleit ."	8.07	6.1	6.46	7.71	6.35	5.79
koper/noun/BL_20040603_01/40373	b	3.22259173724	-0.173421662616	1.50699866499	-3.20345930454	4.12075385768	-1.37658388138	4.38664034212	0.131701712469	1.88590546086	-1.91578321149	-1.91160902027	-1.06204267643	"Koper Weet er iemand hoe ik <font color=""red"">koper</font> kan opblinken dat vernist is geweest ?"	8.07	6.23	6.46	7.84	3.43	4.69
koper/noun/BL_20040618_01/16652	a	-0.794466372392	-1.80664195726	0.706310628272	5.55633421569	3.85751732643	-1.74960493148	1.38291968132	3.2260401169	1.76430797473	-1.85949104916	-1.75499907269	-1.0905366897	"Uit de enquête blijkt ook dat er nog heel wat potentiële <font color=""red"">kopers</font> zijn , die het Bilzens handelscentrum niet of nauwelijks kennen ."	9.29	7.59	7.68	9.2	5.44	4.91
koper/noun/DM_19990429_01/90368	a	0.97425395689	1.17769859048	0.317412969552	-3.54163801831	4.24634059511	1.25921662151	1.41094341545	-0.295083076103	2.97227440197	0.973253587798	2.48390684836	-1.27126478368	"Belgisch invoerder D'Ieteren zegt wel dat hij de hem geleverde exemplaren vrij makkelijk verkocht krijgt , maar vooral in Duitsland blijven de <font color=""red"">kopers</font> weg ."	8.07	6.1	6.46	7.71	1.83	1.94
koper/noun/DM_19990708_01/5015	a	2.35976521694	-0.101298404609	8.27444944687	0.763715340139	-3.43664648342	-5.17141126964	0.920624146296	-1.08743384556	3.77768212345	2.85149155777	2.6192617651	-3.43791842734	""" Een bon per <font color=""red"">koper</font> "" , oordeelt Hilde Vanneste , woordvoerster bij Delhaize ."	6.94	5.28	5.33	6.88	1.05	1.36
koper/noun/DM_20000318_01/46138	a	2.39233489983	1.41059511225	-0.294689927488	-1.75132184428	-0.719608597152	2.00250304678	1.29536545212	-1.73071381981	-0.443708216379	1.44087140983	1.67543736533	0.844804461339	"Als de vissers en de <font color=""red"">kopers</font> het eens zijn geworden over de prijs van de vis die zich aan boord bevindt , zet het schip koers naar een haven die zich het dichtst bij de koper bevindt ."	8.07	6.1	6.46	7.71	1.83	1.94
koper/noun/DM_20000412_01/71302	a	-5.97358212649	2.06083118618	-4.06640656384	-0.531441154173	0.697327198861	4.85776086826	4.22006134542	2.69869363388	-1.76680455489	-0.0622378941882	-0.0251556598983	3.29979672932	"Van de 4.000 <font color=""red"">kopers</font> waarmee het Amsterdamse veilinghuis afgelopen jaar zaken deed , was de helft particulier ."	8.07	6.1	6.46	7.71	4.09	3.87
koper/noun/DM_20000509_01/37304	a	0.00119532078821	0.205454129569	-1.40274812731	-1.60263849829	-0.589273912078	2.75128789108	-3.61599476321	5.00862594287	-1.29544674489	1.13523942571	1.1450324896	2.53613674203	"Ook laattijdige levering ( 16 procent ) en het niet uitvoeren van het contract door de <font color=""red"">koper</font> gaven vorig jaar geregeld aanleiding tot betwisting ."	8.07	6.1	6.46	7.71	0.72	2.75
koper/noun/DM_20010201_01/25191		0.580446641488	1.09294968379	-1.40457089494	-0.302597832932	0.855822388607	2.23249840803	-0.265075546157	-0.391751053325	-0.638315293906	0.343073323894	0.723834128664	1.45832024383	"Samen met zijn vrouw maakte hij van meet af aan kans <font color=""red"">koper</font> te worden van een van de vierentwintig stukken grond die verkocht worden aan drieduizend frank per vierkante meter ."	8.07	6.1	6.46	7.71	1.09	1.04
koper/noun/DM_20010213_01/24593	a	0.208979962372	-0.456850631352	0.862373126725	1.75727701958	1.089976451	0.310239250604	0.975201674588	1.22728743528	0.580392763646	-0.260324771984	0.737787360242	0.538066160296	"Het parket van Brussel vermoedde een poging tot oplichting en zette een valstrik op waarbij politiemensen zich zouden voordoen als potentiële <font color=""red"">kopers</font> ."	9.29	7.59	7.68	9.2	5.44	4.91
koper/noun/DM_20010821_01/34030	a	-3.09231336668	-0.334674480811	3.21519261615	-3.45797276861	4.32212740191	4.28508138838	4.22988526814	-0.838850925559	-3.10879507671	-2.04902585302	5.07716896685	0.266722342363	"De <font color=""red"">kopers</font> die gisteren zo grif 30 euro neertelden zijn misschien gokkers met een goed geheugen ."	8.07	6.1	6.46	7.71	2.76	3.08
koper/noun/DM_20020221_01/21731	a	2.19736919947	0.288931176722	-1.74579567438	-2.45957786393	-0.372549204476	4.05943132322	1.96653038636	-0.646057015179	-1.77404392458	1.11179580493	2.19154492981	2.66310252059	"Negentig procent van de <font color=""red"">kopers</font> waren blanke tieners , aldus Pierce ."	8.07	6.18	6.46	7.79	2.33	2.33
koper/noun/DM_20020328_01/48957	a	-0.762122699508	0.27361806628	-4.19086085916	2.8520144897	5.10579289008	2.29089941181	-3.29648813472	-1.74310989117	-1.22418480405	-1.58813810411	-2.58494851759	2.27517996839	"Nu heeft Almanij bevestigd dat het de <font color=""red"">koper</font> is ."	8.07	6.1	6.46	7.71	0.42	1.8
koper/noun/DM_20021031_01/54329	a	-0.917244150404	1.13016855173	2.70817179231	0.0383821243402	-1.51887592616	-0.023076018631	-1.72555942388	1.29746965077	1.05216383889	1.05402307889	-0.795822164347	0.283951175354	"Op het ogenblik van overlijden wordt het goed niet als onroerend vermogen opgenomen in de nalatenschap , maar veeleer als een vordering op de <font color=""red"">koper</font> ."	8.07	6.1	6.46	7.71	0.77	1.5
koper/noun/DM_20030329_01/14377	a	2.7816242055	-0.48433860552	0.930199463571	-2.41252588613	-2.39748165568	0.137619011663	2.69549078105	-0.9049706427	0.121976374237	2.36281737385	1.93071953952	-0.353152094349	""" Over de koers en de <font color=""red"">koper</font> kan ik ook alleen maar gissingen maken "" , zegt analist Marc Leemans van KBC Securities ."	8.07	6.1	6.46	7.71	2.04	1.95
koper/noun/DM_20040122_01/19154	a	-0.0112022792332	1.08061839448	-2.10259063983	3.66908201775	4.11216717312	0.775256578608	-0.185119097036	0.580867353311	0.975782588791	-1.32699116185	-0.277484380622	-1.56978486507	"De industrie heeft maar weinig oog voor die vrouwelijke <font color=""red"">kopers</font> , hoewel die toch meer dan de helft uit het totale budget happen ."	8.07	6.1	6.46	7.71	1.02	0.76
koper/noun/DM_20050616_01/22311	a	0.107904683053	0.917631034219	0.358949869834	1.22962503954	0.614312035334	0.597063119419	-0.0788941536777	0.813886426718	0.545779288242	0.325613830449	0.0886784059015	0.773115332757	""" De houwitsers zullen ook na de upgrade nauwelijks nog <font color=""red"">kopers</font> vinden op de markt "" , stelde een nota van de Inspectie van Financiën ."	8.2	6.41	6.59	8.01	2.03	1.62
koper/noun/DS_19990423_01/30805	a	-0.441834058235	1.28766156916	-0.794915752864	1.25487437425	1.73189174366	0.802169489265	-0.658892455319	1.22611986756	0.103589458627	-0.171166459116	-0.388424817336	0.880868760229	"Muzikanten die de <font color=""red"">kopers</font> van die videogames willen aanspreken moeten wel mee zijn , en vooral in de druk gecensureerde hiphop-cd's hoor je de geweldwereld van Playstation doortrillen ."	8.07	6.1	6.46	7.71	1.29	0.89
koper/noun/DS_20000803_01/26693	a	-0.0329293952646	2.8523482967	6.56881965433	2.41855493798	-1.063638359	-4.98438266673	-0.391681753463	-0.98187409328	3.63414300069	2.1473802834	-0.00125670647056	-3.40199475157	""" Ik heb <font color=""red"">kopers</font> die er een half maandloon doorjagen op zoek naar zeldzame en dus waardevolle kaarten ."	6.94	5.28	5.33	6.88	2.19	1.8
koper/noun/DS_20001027_01/23536	a	1.62648722498	-1.63865830235	-1.7679016324	1.50750789576	2.23485042992	1.6239003559	-1.98187847615	-1.58640232046	-0.439123564888	-0.506466299268	-0.69382869819	1.70668255869	" <font color=""red"">Kopers</font> van deze snelle sportcoupé kunnen dus geen enkele aanspraak maken op een schadevergoeding of op verplichte terugname van de auto ."	8.07	6.1	6.46	7.71	3.36	3.31
koper/noun/DS_20001031_01/25860	a	-2.67177138905	-0.243923074224	-2.36110295646	0.270297185966	1.36449206471	2.91652295785	-1.33027421772	4.71502713185	-1.14151204621	-0.00872297856103	-0.156515383529	2.58047534325	"De <font color=""red"">koper</font> zou een van de zonen zijn van de Hongkongse zakenman Lee Ka Cheng ."	8.07	6.1	6.46	7.71	1.18	1.13
koper/noun/DS_20010215_01/4248	a	-1.54498805416	-0.0574951187969	-2.70999394953	1.16720738435	2.46608767685	2.69933066977	-0.967408768995	2.77172958749	-0.956577742435	-0.371309507475	-0.688561320749	2.07740884893	""" Wij hadden ondubbelzinnig willen zien dat privé kopiëren het recht was van één persoon : de <font color=""red"">koper</font> van de informatie . """	8.07	6.1	6.46	7.71	1.09	1.3
koper/noun/DS_20010220_01/22126	a	-0.224965674168	0.876715724911	-2.1604086712	0.388293666151	1.63009632599	2.53293482013	-0.881670670677	0.421395375147	-0.749789195944	-0.177692437192	-0.561676284851	2.09895267689	"De vordering op grond van tienjarige aansprakelijkheid gaat over op de <font color=""red"">koper</font> van het gebouw ."	8.07	6.1	6.46	7.71	1.03	1.3
koper/noun/DS_20010503_01/379	a	-1.18838050275	-1.65719848895	-0.127329990138	1.02044482376	1.02533060794	0.91123557474	-1.20956024056	1.69038815751	0.307887458261	0.294671279176	0.106880010011	0.748066057877	"Een profielschets van de beoogde Evita-lezeres maakt snel duidelijk dat zo'n <font color=""red"">koper</font> ook door andere uitgevers wordt geviseerd : een werkende dertiger met interesse voor wat er in de wereld gebeurt én die bewust leeft ."	8.07	6.1	6.46	7.71	2.2	1.64
koper/noun/DS_20010709_01/20626	b	7.82116656818	0.729108849189	-4.29908669275	-0.831412949016	-1.7778148792	4.8634442131	5.54283977746	-5.44396604929	-2.30527595467	2.22773516244	-0.276133003647	4.62579653604	"De strijkers missen de ultieme zoetzijïgheid die hier zo belangrijk is , de houtblazers zijn uniform excellent , de <font color=""red"">kopers</font> produceren hemels lawaai maar missen al eens precisie ."	8.07	6.1	6.46	7.71	5.19	4.92
koper/noun/DS_20010807_01/41883	a	0.468224146185	0.608106164137	0.139126070582	3.19009414697	2.65009343779	-0.396086871729	0.661152039859	-0.0105578353647	1.27331716484	-0.455846144089	-0.797928683834	-0.117818895985	"De bomen moet hij kopen voor ze geveld zijn : spijtig voor de <font color=""red"">koper</font> als die na het vellen moet vaststellen dat vele stammen rot zijn ."	8.07	6.1	6.46	7.71	1.66	1.82
koper/noun/DS_20011103_01/7967	a	-2.01183918192	-3.38406351272	-0.829926503478	-0.826850227486	0.0208308379829	2.12554352294	3.55996705067	5.73283360571	-0.607445441981	0.667813624558	0.715190546048	1.74409980183	"De centrale pion aan RUF-kant is Ibrahim Bah , die de tussenpersoon zou zijn tussen de RUF-bevelhebbers en de <font color=""red"">kopers</font> van Al-Qaeda en Hezbollah ."	8.07	6.1	6.46	7.71	3.11	3.24
koper/noun/DS_20020404_01/45547	a	1.82787742928	-2.9956283102	-1.49751524694	-4.15990915437	3.18631899665	3.09092836892	3.94681246367	2.94518067049	-1.76727639036	-1.74538595289	-0.778746292393	3.00785904002	"De ronselaars raden zo'n advertentie niet alleen aan als steun voor de leden van de vzw , maar ook omdat de <font color=""red"">koper</font> er profijt van zal hebben ."	9.81	8.3	8.2	9.91	6.14	5.76
koper/noun/DS_20020613_01/30968	a	0.196884770844	1.02879052153	1.07472469787	-1.36353767868	-1.21899021394	0.399748336426	-0.585966468687	0.347287368439	0.182524168613	1.90275189972	1.56534684035	0.566763368869	"Alleen de opsmuk zou de <font color=""red"">koper</font> nog zelf mogen kiezen ."	8.07	6.1	6.46	7.71	0.9	0.78
koper/noun/DS_20041104_01/55886	a	-1.68485786084	-2.00595043941	-1.33210313636	-1.96785697495	-0.493926166117	3.06744626044	0.943845093491	3.62195237513	-1.10394381495	1.00934192483	1.20224075377	2.23020930342	"De <font color=""red"">koper</font> is particulier en anoniem ."	8.07	6.1	6.46	7.71	3.27	2.86
koper/noun/DS_20041108_01/7591	b	2.66762069839	8.36594648402	-2.0834605223	-5.4989207202	-5.00936206048	3.68649144083	9.49283214931	-3.16640640619	-2.61404997051	3.5531039591	4.17602425528	4.3074979417	"Het <font color=""red"">koper</font> blonk en schetterde vorige zaterdag in de Gentse Vooruit ."	6.6	4.55	4.99	6.15	6.19	5.63
koper/noun/DS_20041126_01/22875	a	0.577705285096	0.158353872596	1.74164220515	0.259624694709	0.00909187071535	-0.0560281334478	1.10536127057	0.376357484303	0.956282390796	1.14917155298	0.933258393523	-0.010243571925	"De <font color=""red"">kopers</font> zijn bierdistributeurs en zijn niet onmiddellijk van plan een andere bestemming te geven aan het café ."	8.07	6.1	6.46	7.71	1.64	1.55
koper/noun/DS_20050115_01/97088	a	-0.182876530028	0.604269465472	0.0174304837838	0.847873663218	0.725621052728	0.862231175518	-1.83018840631	0.224183945624	0.255970736393	0.445765727842	0.0336599700808	0.812604894952	"Comfort hoeft de <font color=""red"">koper</font> niet te ontberen , want de Patrol is een luxeschuit binnenin ."	8.07	6.1	6.46	7.71	0.5	1.15
koper/noun/DS_20050903_01/65235	a	0.782768860792	-0.475784839604	0.217517144814	0.87289285968	0.93965714949	0.75139264634	1.53341917955	0.536112689959	0.337951467403	0.306709008151	0.375947961096	0.687426316731	"Die zijn ten laste van de <font color=""red"">koper</font> ."	8.07	6.1	6.46	7.71	1.95	2.03
koper/noun/DS_20050913_01/38383	a	-2.01352530702	0.904573116456	-0.241962494599	0.432842334301	0.128850747752	1.52304933917	-1.69602085661	3.33670138068	-0.0747375861617	0.56005179147	0.0509867606392	1.55903026072	"De <font color=""red"">koper</font> is een Congolese zakenman ."	8.07	6.1	6.46	7.71	1.18	1.13
koper/noun/DT_19990910_01/22944	a	0.320324066269	0.36396662087	1.34759571681	1.85843314136	1.33861131439	-0.661259755269	0.391036742886	0.817977420987	1.25015651231	0.00188293834325	-0.0256116010235	-0.346684292433	"De <font color=""red"">koper</font> moet dan ook duidelijke motieven hebben om een vennootschap te recycleren ."	8.07	6.1	6.46	7.71	1.34	1.88
koper/noun/DT_20010105_01/97791	a	-1.21902389571	-1.74890584493	1.87667560335	5.4228894396	3.44416841664	-1.9123043162	0.912784601824	3.17614319725	1.58017955656	-1.93550044521	-1.39912535324	-1.38830480516	"Tegen ongewenste lekken kunt u zich beschermen door potentiële <font color=""red"">kopers</font> bij de eerste kennismaking een geheimhoudingsovereenkomst te laten ondertekenen ."	9.29	7.59	7.68	9.2	5.44	4.91
koper/noun/DT_20010118_01/76819	a	0.811462374543	0.476076989653	0.93723760703	2.16023576169	1.57437167743	-0.128979140879	1.21448604576	-0.772987414908	1.43827860654	0.234317552634	0.277731957393	-0.494460110813	"Bij RAD , importeur van het Italiaanse Aprilia , wijst Peter dHaese ook op het feit dat bij relatief weinig prijsverschil de <font color=""red"">koper</font> gemakkelijker naar een Europees merk gaat ."	8.07	6.1	6.46	7.71	1.83	2.84
koper/noun/DT_20010119_01/93652	a	1.56880658951	-0.68937938918	4.05997201896	-3.96109029528	-3.84793766469	-0.676912927759	1.81710661232	1.65871087266	3.38838359722	-0.0861623860286	3.01742464674	-0.875681578402	"Er is dan geen discussie meer over de geldigheid van een fax of e-mailbericht tussen bijvoorbeeld huurder en verhuurder , of tussen <font color=""red"">koper</font> en verkoper ."	9.81	8.3	8.2	9.91	6.14	5.76
koper/noun/DT_20010320_01/22425	a	1.72787694869	-2.04784638813	8.86047528191	-1.76579723857	-4.93692366815	6.43088520584	2.00162979059	0.279439160521	3.60944218111	4.36439901931	4.91888301342	-2.60936133935	"Allicht een grote <font color=""red"">koper</font> , becommentarieert een handelaar ."	6.94	5.28	5.33	6.88	1.75	1.62
koper/noun/DT_20010327_01/109556	a	1.31700136111	-3.16847220639	-0.674081424387	0.859863649015	1.19623588135	1.75155126488	4.03511842676	3.58181655923	-0.594316101263	0.200906685577	-0.0556095450828	2.20758088677	"Fannie Mae , de grootste Amerikaanse <font color=""red"">koper</font> van hypotheken , deelde mee dat hij zal proberen een deel van zijn oude obligaties voor de vervaldag in te kopen ."	8.07	6.1	6.46	7.71	5.17	4.61
koper/noun/DT_20010405_01/32447	a	-0.461979790341	0.870524592184	-0.207197939371	0.749037223794	0.645100987452	1.17877494156	-0.334067050016	1.46412499049	0.0341455367241	0.451030354652	-0.076438856615	1.20039968667	"De naam van de <font color=""red"">koper</font> is wel verrassend ."	8.07	6.1	6.46	7.71	0.8	0.64
koper/noun/DT_20010414_01/150125	a	1.28694272666	0.721250700944	-0.715257389737	2.45673346606	2.42409252276	-0.0777663825945	1.27970448804	0.608792798493	0.700755591739	-0.901280910173	-1.01313545191	0.491460244759	"De naambekendheid van de debiteur deed het nodige om de emissie vlot <font color=""red"">kopers</font> te laten vinden ."	8.2	6.41	6.59	8.01	3.43	3.79
koper/noun/DT_20010424_01/106588	a	-0.297474454173	0.277921874312	-2.01989576607	1.18659929638	2.16636917212	1.60386357877	-0.254021374396	1.31010842605	-0.541495193395	-0.257042441276	-0.535756316388	1.7468016145	"Bay Industries , de <font color=""red"">koper</font> , besliste echter om de uitvoeringsbepalingen van het contract niet na te leven en af te zien van de deal ."	8.07	6.1	6.46	7.71	0.5	0.45
koper/noun/DT_20010516_01/40406	a	1.70068553924	-0.2459267112	-2.30765102336	-2.86919037861	-0.31160781096	4.20921116023	1.83009146895	-0.153160128905	-1.96763581778	0.977248803673	2.06469315677	2.83316292389	"De <font color=""red"">koper</font> van Plastronic wou ook het belang in Radiform , maar haakte af ."	8.07	6.18	6.46	7.79	2.33	2.33
koper/noun/DT_20010706_01/120025	a	-1.31149276951	0.189402583216	2.14733956316	1.59172686305	0.351001358981	-0.73323905473	0.105034564519	4.23227741059	1.54350739343	0.965362055829	-0.214821767719	-0.163806723927	"In haar Britse editie schrijft de Financial Times dat Hanson de zakenbank Schroder Salomon Smith Barney heeft gevraagd een <font color=""red"">koper</font> te zoeken voor haar Europese baksteenactiviteiten ."	8.07	6.1	6.46	7.71	2.43	2.68
koper/noun/DT_20010811_01/65891	a	-1.11427628631	-0.344047132994	-3.17212157885	2.01645722026	3.43439247232	2.541515385	-0.480136789342	2.14950288349	-0.889269515882	-1.10578521947	-1.48039672786	2.30133820034	"Onderhandelingen met één mogelijke <font color=""red"">koper</font> zijn al ver gevorderd , vernam de redactie ."	8.07	6.1	6.46	7.71	1.7	1.32
koper/noun/DT_20011221_01/64130	b	4.89287693412	0.741395438448	3.56410438202	-4.52860915681	-4.72870272522	0.360207339299	2.32174053284	-2.77673697679	0.913542508846	3.85419684024	3.60953797325	-1.47348146942	"De stukken van 0,5 , 5 en 20 frank bevatten hoofdzakelijk <font color=""red"">koper</font> , dat minder waard is dan nikkel ."	6.83	5.37	5.23	6.98	6.45	6.1
koper/noun/DT_20011222_01/2191	a	1.1415390472	-0.00907159962999	1.13105507581	-0.46407137733	0.0298669686226	0.475647225205	1.25979569521	0.0663251102484	0.562533968893	1.29447316233	1.55979792206	-0.00430129775501	"Is het verschil tussen die prijs en de werkelijk betaalde prijs meer dan 20 procent dan kan de <font color=""red"">koper</font> rekenen op een bezoek van de fiscale recherche ."	8.07	6.1	6.46	7.71	1.83	1.94
koper/noun/DT_20020426_01/74231	a	2.19847418272	-1.84396616587	-1.29229217302	2.18551999927	2.375870759	1.2849213918	3.30229164084	1.81064349268	0.010792245231	-0.478917934421	-0.658830561332	1.35283556572	"Voor de financiële arm van Tyco , CIT , vond Kozlowski geen <font color=""red"">koper</font> ."	8.2	6.41	6.59	8.01	3.87	3.72
koper/noun/DT_20020622_01/12943	a	0.0683210574008	1.95216891967	0.775737908217	-1.38863978581	-1.75265501599	1.40704432633	-1.42459827851	-0.530701026081	-0.130714193803	1.92152432591	1.84712036872	1.40600088535	"De <font color=""red"">kopers</font> van een woning in Tussenhof krijgen het eerste jaar na oplevering van een woning een abonnement op de modules Comfort & Genieten , Zorg & Zekerheid en Informatie & Voordeel gratis aangeboden ."	8.07	6.1	6.46	7.71	1.03	0.89
koper/noun/DT_20020827_01/43191	a	-0.00125311319774	-1.88775738305	-2.00683166723	5.06995012073	4.8205974989	0.82724393185	1.76061789301	1.70327635108	0.209337792667	-2.23766039684	2.06886884727	-0.0498387944525	"Dat de slechter dan verwachte halfjaarcijfers potentiële <font color=""red"">kopers</font> wel eens zouden kunnen afschrikken of de prijs van Brantano zouden kunnen drukken , werd als onzin van tafel geveegd ."	9.29	7.59	7.68	9.2	5.44	4.91
koper/noun/DT_20020924_01/37902	a	1.93047473147	-1.68525119952	3.79668435673	-4.57742845876	-2.68239298489	-2.68733257633	2.67140379159	1.42854332744	1.72067807916	3.3435469226	3.01323911163	-0.522932613063	"' Wij zijn <font color=""red"">kopers</font> en verkopers van opties , aandelen en andere instrumenten ."	9.81	8.3	8.2	9.91	6.14	5.76
koper/noun/DT_20020928_01/78616	a	0.627036400105	0.426941706309	3.1645822842	1.06001808066	-0.323764318722	-1.37127097982	0.618550732197	0.492737474413	1.84292267261	0.876629181839	0.980127287923	-0.936207788906	"We vermoeden dat de meer dan 10.000 aandelen die woensdag aangeboden werden , gretige <font color=""red"">kopers</font> gevonden hebben want de dag daarop noteerden we een stuk boven 40 euro ."	8.2	6.41	6.59	8.01	2.27	1.75
koper/noun/DT_20021005_01/129120	a	-1.27627464812	0.454679594775	2.84966583623	2.29172663404	0.38676464271	-1.89750797238	0.0847460195831	2.39246222853	1.89403202931	0.465985446391	-0.818019329238	-0.213485039634	"Recentelijk vond het failliete bedrijf een anonieme <font color=""red"">koper</font> voor zijn boedel , maar de curatoren onderhandelen nog met andere partijen over een hoger bedrag ."	8.2	6.41	6.59	8.01	3.27	2.86
koper/noun/DT_20030121_01/11028	a	-0.995765652215	-0.0706005812008	1.98762911735	0.605193570958	-0.656812923899	1.60843807864	-0.151056944754	1.92637743953	0.633853444245	1.49330433264	-1.04675072706	1.44323143232	"LONDEN ( bloomberg/reuters ) - Een vijfde <font color=""red"">koper</font> heeft zich gemeld voor de Britse supermarktketen Safeway ."	8.07	6.1	6.46	7.71	1.43	1.33
koper/noun/DT_20030910_01/84532	a	-1.52839229689	0.170540694497	-5.40144628884	2.13085649679	4.825281081	3.75508959057	-1.59092487762	3.50223352212	-2.85652756042	-1.21057049012	-2.57653534876	3.76665788016	"Gisteren zei Déficom-topman Daniel Weekers aan L'Echo dat de <font color=""red"">kopers</font> tot maart 2005 het recht behouden op de naam Canal+ ."	8.07	6.1	6.46	7.71	1.09	1.3
koper/noun/DT_20031003_01/47009	a	1.00524318927	0.93119654173	3.69189574671	0.802458647635	-1.92472762546	-0.905581365191	0.584765462342	-0.0832443141493	1.82391881817	1.59357861619	1.41681367975	-0.807021990521	"Concessionarissen kunnen op die manier in korte tijd evolueren naar een supermarktformule waar <font color=""red"">kopers</font> een hele reeks merken tegen de laagste prijs vinden ."	8.2	6.41	6.59	8.01	2.03	1.94
